user_id,device_name,action,event_time,parameters
P9000002,HEATER,ON,2025-03-23 17:41:00,
P9000001,LIGHT,ON,2025-03-23 18:54:00,
P9000001,HEATER,ON,2025-03-23 19:11:00,
P9000002,HEATER,OFF,2025-03-23 19:34:00,
P9000001,HEATER,OFF,2025-03-23 21:08:00,
P9000002,LIGHT,OFF,2025-03-23 22:20:00,
P9000001,LIGHT,OFF,2025-03-24 01:00:00,
P9000002,LIGHT,ON,2025-03-24 06:30:00,
P9000002,LIGHT,OFF,2025-03-24 07:14:00,
P9000001,LIGHT,ON,2025-03-24 10:03:00,
P9000001,LIGHT,OFF,2025-03-24 10:45:00,
P9000002,LIGHT,ON,2025-03-24 17:32:00,
P9000002,HEATER,ON,2025-03-24 17:45:00,
P9000001,LIGHT,ON,2025-03-24 18:54:00,
P9000001,HEATER,ON,2025-03-24 18:57:00,
P9000002,HEATER,OFF,2025-03-24 19:22:00,
P9000001,HEATER,OFF,2025-03-24 21:05:00,
P9000002,LIGHT,OFF,2025-03-24 22:30:00,
P9000001,LIGHT,OFF,2025-03-25 00:58:00,
P9000002,LIGHT,ON,2025-03-25 06:21:00,
P9000002,LIGHT,OFF,2025-03-25 07:14:00,
P9000001,LIGHT,ON,2025-03-25 10:07:00,
P9000001,LIGHT,OFF,2025-03-25 10:37:00,
P9000002,LIGHT,ON,2025-03-25 17:22:00,
P9000002,HEATER,ON,2025-03-25 17:32:00,
P9000001,LIGHT,ON,2025-03-25 19:00:00,
P9000001,HEATER,ON,2025-03-25 19:15:00,
P9000002,HEATER,OFF,2025-03-25 19:40:00,
P9000001,HEATER,OFF,2025-03-25 21:05:00,
P9000002,LIGHT,OFF,2025-03-25 22:29:00,
P9000001,LIGHT,OFF,2025-03-26 01:07:00,
P9000002,LIGHT,ON,2025-03-26 06:25:00,
P9000002,LIGHT,OFF,2025-03-26 07:04:00,
P9000001,LIGHT,ON,2025-03-26 09:52:00,
P9000001,LIGHT,OFF,2025-03-26 10:38:00,
P9000002,LIGHT,ON,2025-03-26 17:20:00,
P9000002,HEATER,ON,2025-03-26 17:26:00,
P9000001,LIGHT,ON,2025-03-26 18:53:00,
P9000001,HEATER,ON,2025-03-26 19:15:00,
P9000002,HEATER,OFF,2025-03-26 19:30:00,
P9000001,HEATER,OFF,2025-03-26 20:53:00,
P9000002,LIGHT,OFF,2025-03-26 22:21:00,
P9000001,LIGHT,OFF,2025-03-27 01:04:00,
P9000002,LIGHT,ON,2025-03-27 06:38:00,
P9000002,LIGHT,OFF,2025-03-27 07:00:00,
P9000001,LIGHT,ON,2025-03-27 10:01:00,
P9000001,LIGHT,OFF,2025-03-27 10:38:00,
P9000002,LIGHT,ON,2025-03-27 17:25:00,
P9000002,HEATER,ON,2025-03-27 17:30:00,
P9000001,LIGHT,ON,2025-03-27 18:54:00,
P9000001,HEATER,ON,2025-03-27 19:02:00,
P9000002,HEATER,OFF,2025-03-27 19:22:00,
P9000001,HEATER,OFF,2025-03-27 21:06:00,
P9000002,LIGHT,OFF,2025-03-27 22:39:00,
P9000001,LIGHT,OFF,2025-03-28 01:03:00,
P9000002,LIGHT,ON,2025-03-28 06:34:00,
P9000002,LIGHT,OFF,2025-03-28 07:15:00,
P9000001,LIGHT,ON,2025-03-28 10:09:00,
P9000001,LIGHT,OFF,2025-03-28 10:32:00,
P9000002,LIGHT,ON,2025-03-28 17:28:00,
P9000002,HEATER,ON,2025-03-28 17:39:00,
P9000001,LIGHT,ON,2025-03-28 19:05:00,
P9000001,HEATER,ON,2025-03-28 19:13:00,
P9000002,HEATER,OFF,2025-03-28 19:28:00,
P9000001,HEATER,OFF,2025-03-28 20:54:00,
P9000002,LIGHT,OFF,2025-03-28 22:20:00,
P9000001,LIGHT,OFF,2025-03-29 00:57:00,
P9000002,LIGHT,ON,2025-03-29 06:31:00,
P9000002,LIGHT,OFF,2025-03-29 07:13:00,
P9000001,LIGHT,ON,2025-03-29 10:04:00,
P9000001,LIGHT,OFF,2025-03-29 10:34:00,
P9000002,LIGHT,ON,2025-03-29 17:29:00,
P9000002,HEATER,ON,2025-03-29 17:45:00,
P9000001,HEATER,ON,2025-03-29 19:00:00,
P9000001,LIGHT,ON,2025-03-29 19:07:00,
P9000002,HEATER,OFF,2025-03-29 19:33:00,
P9000001,HEATER,OFF,2025-03-29 20:52:00,
P9000002,LIGHT,OFF,2025-03-29 22:28:00,
P9000001,LIGHT,OFF,2025-03-30 01:04:00,
P9000002,LIGHT,ON,2025-03-30 03:00:00,night_burst
P9000002,LIGHT,OFF,2025-03-30 03:07:00,night_burst
P9000002,LIGHT,ON,2025-03-30 06:32:00,
P9000002,LIGHT,OFF,2025-03-30 07:13:00,
P9000001,LIGHT,ON,2025-03-30 09:59:00,
P9000001,LIGHT,OFF,2025-03-30 10:31:00,
P9000002,LIGHT,ON,2025-03-30 17:31:00,
P9000002,HEATER,ON,2025-03-30 17:43:00,
P9000002,OVEN,ON,2025-03-30 18:20:00,anomaly_seed
P9000001,LIGHT,ON,2025-03-30 19:02:00,
P9000001,HEATER,ON,2025-03-30 19:10:00,
P9000002,HEATER,OFF,2025-03-30 19:29:00,
P9000002,OVEN,OFF,2025-03-30 20:30:00,anomaly_seed
P9000001,HEATER,OFF,2025-03-30 20:53:00,
P9000002,LIGHT,OFF,2025-03-30 22:29:00,
P9000001,LIGHT,OFF,2025-03-31 00:57:00,
P9000002,LIGHT,ON,2025-03-31 06:29:00,
P9000002,LIGHT,OFF,2025-03-31 07:02:00,
P9000001,LIGHT,ON,2025-03-31 09:58:00,
P9000001,LIGHT,OFF,2025-03-31 10:25:00,
P9000002,HEATER,ON,2025-03-31 17:36:00,
P9000002,LIGHT,ON,2025-03-31 17:39:00,
P9000001,HEATER,ON,2025-03-31 18:56:00,
P9000001,LIGHT,ON,2025-03-31 19:08:00,
P9000002,HEATER,OFF,2025-03-31 19:27:00,
P9000001,HEATER,OFF,2025-03-31 21:09:00,
P9000002,LIGHT,OFF,2025-03-31 22:40:00,
P9000001,LIGHT,OFF,2025-04-01 01:05:00,
P9000002,LIGHT,ON,2025-04-01 06:21:00,
P9000002,LIGHT,OFF,2025-04-01 07:04:00,
P9000001,LIGHT,ON,2025-04-01 09:58:00,
P9000001,LIGHT,OFF,2025-04-01 10:29:00,
P9000002,AC,ON,2025-04-01 17:26:00,
P9000002,LIGHT,ON,2025-04-01 17:34:00,
P9000001,AC,ON,2025-04-01 18:58:00,
P9000001,LIGHT,ON,2025-04-01 19:10:00,
P9000002,AC,OFF,2025-04-01 19:38:00,
P9000001,AC,OFF,2025-04-01 21:10:00,
P9000002,LIGHT,OFF,2025-04-01 22:31:00,
P9000001,LIGHT,OFF,2025-04-02 01:10:00,
P9000002,LIGHT,ON,2025-04-02 06:24:00,
P9000002,LIGHT,OFF,2025-04-02 07:12:00,
P9000001,LIGHT,ON,2025-04-02 09:52:00,
P9000001,LIGHT,OFF,2025-04-02 10:34:00,
P9000002,LIGHT,ON,2025-04-02 17:31:00,
P9000002,AC,ON,2025-04-02 17:41:00,
P9000001,LIGHT,ON,2025-04-02 19:00:00,
P9000001,AC,ON,2025-04-02 19:08:00,
P9000002,AC,OFF,2025-04-02 19:36:00,
P9000001,AC,OFF,2025-04-02 20:55:00,
P9000002,LIGHT,OFF,2025-04-02 22:28:00,
P9000001,LIGHT,OFF,2025-04-03 00:56:00,
P9000002,LIGHT,ON,2025-04-03 06:22:00,
P9000002,LIGHT,OFF,2025-04-03 06:59:00,
P9000001,LIGHT,ON,2025-04-03 09:58:00,
P9000001,LIGHT,OFF,2025-04-03 10:40:00,
P9000002,LIGHT,ON,2025-04-03 17:27:00,
P9000002,AC,ON,2025-04-03 17:37:00,
P9000001,LIGHT,ON,2025-04-03 18:59:00,
P9000001,AC,ON,2025-04-03 19:05:00,
P9000002,AC,OFF,2025-04-03 19:37:00,
P9000001,AC,OFF,2025-04-03 20:53:00,
P9000002,LIGHT,OFF,2025-04-03 22:31:00,
P9000001,LIGHT,OFF,2025-04-04 01:04:00,
P9000002,LIGHT,ON,2025-04-04 06:31:00,
P9000002,LIGHT,OFF,2025-04-04 07:03:00,
P9000001,LIGHT,ON,2025-04-04 10:02:00,
P9000001,LIGHT,OFF,2025-04-04 10:25:00,
P9000002,AC,ON,2025-04-04 17:37:00,
P9000002,LIGHT,ON,2025-04-04 17:38:00,
P9000001,LIGHT,ON,2025-04-04 18:58:00,
P9000001,AC,ON,2025-04-04 19:12:00,
P9000002,AC,OFF,2025-04-04 19:40:00,
P9000001,AC,OFF,2025-04-04 20:53:00,
P9000002,LIGHT,OFF,2025-04-04 22:31:00,
P9000001,LIGHT,OFF,2025-04-05 01:04:00,
P9000002,LIGHT,ON,2025-04-05 06:39:00,
P9000002,LIGHT,OFF,2025-04-05 07:02:00,
P9000001,LIGHT,ON,2025-04-05 09:57:00,
P9000001,LIGHT,OFF,2025-04-05 10:40:00,
P9000002,AC,ON,2025-04-05 17:27:00,
P9000002,LIGHT,ON,2025-04-05 17:40:00,
P9000001,LIGHT,ON,2025-04-05 18:50:00,
P9000001,AC,ON,2025-04-05 19:14:00,
P9000002,AC,OFF,2025-04-05 19:40:00,
P9000001,AC,OFF,2025-04-05 21:07:00,
P9000002,LIGHT,OFF,2025-04-05 22:34:00,
P9000001,LIGHT,OFF,2025-04-06 01:00:00,
P9000002,LIGHT,ON,2025-04-06 06:21:00,
P9000002,LIGHT,OFF,2025-04-06 07:04:00,
P9000001,LIGHT,ON,2025-04-06 09:59:00,
P9000001,LIGHT,OFF,2025-04-06 10:45:00,
P9000002,AC,ON,2025-04-06 17:28:00,
P9000002,LIGHT,ON,2025-04-06 17:35:00,
P9000001,AC,ON,2025-04-06 18:58:00,
P9000001,LIGHT,ON,2025-04-06 19:03:00,
P9000002,AC,OFF,2025-04-06 19:23:00,
P9000001,AC,OFF,2025-04-06 20:54:00,
P9000002,LIGHT,OFF,2025-04-06 22:27:00,
P9000001,LIGHT,OFF,2025-04-07 00:51:00,
P9000002,LIGHT,ON,2025-04-07 06:38:00,
P9000002,LIGHT,OFF,2025-04-07 06:59:00,
P9000001,LIGHT,ON,2025-04-07 09:54:00,
P9000001,LIGHT,OFF,2025-04-07 10:37:00,
P9000002,LIGHT,ON,2025-04-07 17:33:00,
P9000002,AC,ON,2025-04-07 17:45:00,
P9000001,LIGHT,ON,2025-04-07 19:04:00,
P9000001,AC,ON,2025-04-07 19:06:00,
P9000002,AC,OFF,2025-04-07 19:23:00,
P9000001,AC,OFF,2025-04-07 21:07:00,
P9000002,LIGHT,OFF,2025-04-07 22:35:00,
P9000001,LIGHT,OFF,2025-04-08 01:03:00,
P9000002,LIGHT,ON,2025-04-08 06:27:00,
P9000002,LIGHT,OFF,2025-04-08 07:06:00,
P9000001,LIGHT,ON,2025-04-08 09:58:00,
P9000001,LIGHT,OFF,2025-04-08 10:26:00,
P9000002,LIGHT,ON,2025-04-08 17:23:00,
P9000002,AC,ON,2025-04-08 17:36:00,
P9000001,AC,ON,2025-04-08 19:01:00,
P9000001,LIGHT,ON,2025-04-08 19:01:00,
P9000002,AC,OFF,2025-04-08 19:37:00,
P9000001,AC,OFF,2025-04-08 21:04:00,
P9000002,LIGHT,OFF,2025-04-08 22:40:00,
P9000001,LIGHT,OFF,2025-04-09 01:04:00,
P9000002,LIGHT,ON,2025-04-09 06:26:00,
P9000002,LIGHT,OFF,2025-04-09 07:15:00,
P9000001,LIGHT,ON,2025-04-09 10:02:00,
P9000001,LIGHT,OFF,2025-04-09 10:33:00,
P9000002,LIGHT,ON,2025-04-09 17:40:00,
P9000002,AC,ON,2025-04-09 17:44:00,
P9000001,LIGHT,ON,2025-04-09 18:56:00,
P9000001,AC,ON,2025-04-09 18:58:00,
P9000002,AC,OFF,2025-04-09 19:20:00,
P9000001,AC,OFF,2025-04-09 21:04:00,
P9000002,LIGHT,OFF,2025-04-09 22:21:00,
P9000001,LIGHT,OFF,2025-04-10 00:52:00,
P9000002,LIGHT,ON,2025-04-10 06:26:00,
P9000002,LIGHT,OFF,2025-04-10 07:13:00,
P9000001,LIGHT,ON,2025-04-10 09:57:00,
P9000001,LIGHT,OFF,2025-04-10 10:29:00,
P9000002,LIGHT,ON,2025-04-10 17:26:00,
P9000002,AC,ON,2025-04-10 17:32:00,
P9000001,AC,ON,2025-04-10 19:01:00,
P9000001,LIGHT,ON,2025-04-10 19:08:00,
P9000002,AC,OFF,2025-04-10 19:30:00,
P9000001,AC,OFF,2025-04-10 20:52:00,
P9000002,LIGHT,OFF,2025-04-10 22:24:00,
P9000001,LIGHT,OFF,2025-04-11 01:07:00,
P9000002,LIGHT,ON,2025-04-11 06:28:00,
P9000002,LIGHT,OFF,2025-04-11 07:00:00,
P9000001,LIGHT,ON,2025-04-11 10:09:00,
P9000001,LIGHT,OFF,2025-04-11 10:25:00,
P9000002,LIGHT,ON,2025-04-11 17:23:00,
P9000002,AC,ON,2025-04-11 17:25:00,
P9000001,LIGHT,ON,2025-04-11 18:58:00,
P9000001,AC,ON,2025-04-11 18:59:00,
P9000002,AC,OFF,2025-04-11 19:24:00,
P9000001,AC,OFF,2025-04-11 20:54:00,
P9000002,LIGHT,OFF,2025-04-11 22:20:00,
P9000001,LIGHT,OFF,2025-04-12 01:07:00,
P9000002,LIGHT,ON,2025-04-12 06:21:00,
P9000002,LIGHT,OFF,2025-04-12 06:59:00,
P9000001,LIGHT,ON,2025-04-12 09:57:00,
P9000001,LIGHT,OFF,2025-04-12 10:43:00,
P9000002,LIGHT,ON,2025-04-12 17:33:00,
P9000002,AC,ON,2025-04-12 17:41:00,
P9000001,AC,ON,2025-04-12 18:55:00,
P9000001,LIGHT,ON,2025-04-12 19:00:00,
P9000002,AC,OFF,2025-04-12 19:23:00,
P9000001,AC,OFF,2025-04-12 20:55:00,
P9000002,LIGHT,OFF,2025-04-12 22:22:00,
P9000001,LIGHT,OFF,2025-04-13 00:58:00,
P9000002,LIGHT,ON,2025-04-13 06:27:00,
P9000002,LIGHT,OFF,2025-04-13 07:14:00,
P9000001,LIGHT,ON,2025-04-13 10:01:00,
P9000001,LIGHT,OFF,2025-04-13 10:41:00,
P9000002,LIGHT,ON,2025-04-13 17:21:00,
P9000002,AC,ON,2025-04-13 17:41:00,
P9000001,AC,ON,2025-04-13 18:58:00,
P9000001,LIGHT,ON,2025-04-13 19:08:00,
P9000002,AC,OFF,2025-04-13 19:29:00,
P9000001,AC,OFF,2025-04-13 21:04:00,
P9000002,LIGHT,OFF,2025-04-13 22:34:00,
P9000001,LIGHT,OFF,2025-04-14 01:06:00,
P9000002,LIGHT,ON,2025-04-14 06:35:00,
P9000002,LIGHT,OFF,2025-04-14 07:09:00,
P9000001,LIGHT,ON,2025-04-14 09:50:00,
P9000001,LIGHT,OFF,2025-04-14 10:26:00,
P9000002,LIGHT,ON,2025-04-14 17:22:00,
P9000002,AC,ON,2025-04-14 17:27:00,
P9000001,LIGHT,ON,2025-04-14 19:05:00,
P9000001,AC,ON,2025-04-14 19:07:00,
P9000002,AC,OFF,2025-04-14 19:30:00,
P9000001,AC,OFF,2025-04-14 21:03:00,
P9000002,LIGHT,OFF,2025-04-14 22:39:00,
P9000001,LIGHT,OFF,2025-04-15 00:53:00,
P9000002,LIGHT,ON,2025-04-15 06:30:00,
P9000002,LIGHT,OFF,2025-04-15 07:07:00,
P9000001,LIGHT,ON,2025-04-15 09:54:00,
P9000001,LIGHT,OFF,2025-04-15 10:33:00,
P9000002,LIGHT,ON,2025-04-15 17:39:00,
P9000002,AC,ON,2025-04-15 17:41:00,
P9000001,LIGHT,ON,2025-04-15 19:09:00,
P9000001,AC,ON,2025-04-15 19:15:00,
P9000002,AC,OFF,2025-04-15 19:29:00,
P9000001,AC,OFF,2025-04-15 21:08:00,
P9000002,LIGHT,OFF,2025-04-15 22:34:00,
P9000001,LIGHT,OFF,2025-04-16 01:07:00,
P9000002,LIGHT,ON,2025-04-16 06:26:00,
P9000002,LIGHT,OFF,2025-04-16 07:08:00,
P9000001,LIGHT,ON,2025-04-16 10:03:00,
P9000001,LIGHT,OFF,2025-04-16 10:28:00,
P9000002,AC,ON,2025-04-16 17:32:00,
P9000002,LIGHT,ON,2025-04-16 17:34:00,
P9000001,LIGHT,ON,2025-04-16 18:53:00,
P9000001,AC,ON,2025-04-16 19:15:00,
P9000002,AC,OFF,2025-04-16 19:33:00,
P9000001,AC,OFF,2025-04-16 21:10:00,
P9000002,LIGHT,OFF,2025-04-16 22:30:00,
P9000001,LIGHT,OFF,2025-04-17 01:07:00,
P9000002,LIGHT,ON,2025-04-17 06:28:00,
P9000002,LIGHT,OFF,2025-04-17 07:06:00,
P9000001,LIGHT,ON,2025-04-17 10:02:00,
P9000001,LIGHT,OFF,2025-04-17 10:38:00,
P9000002,LIGHT,ON,2025-04-17 17:24:00,
P9000002,AC,ON,2025-04-17 17:40:00,
P9000001,LIGHT,ON,2025-04-17 18:53:00,
P9000001,AC,ON,2025-04-17 19:05:00,
P9000002,AC,OFF,2025-04-17 19:22:00,
P9000001,AC,OFF,2025-04-17 21:03:00,
P9000002,LIGHT,OFF,2025-04-17 22:22:00,
P9000001,LIGHT,OFF,2025-04-18 01:00:00,
P9000002,LIGHT,ON,2025-04-18 06:21:00,
P9000002,LIGHT,OFF,2025-04-18 07:13:00,
P9000001,LIGHT,ON,2025-04-18 09:52:00,
P9000001,LIGHT,OFF,2025-04-18 10:38:00,
P9000002,LIGHT,ON,2025-04-18 17:37:00,
P9000002,AC,ON,2025-04-18 17:42:00,
P9000001,LIGHT,ON,2025-04-18 18:53:00,
P9000001,AC,ON,2025-04-18 19:06:00,
P9000002,AC,OFF,2025-04-18 19:30:00,
P9000001,AC,OFF,2025-04-18 20:54:00,
P9000002,LIGHT,OFF,2025-04-18 22:23:00,
P9000001,LIGHT,OFF,2025-04-19 01:07:00,
P9000002,LIGHT,ON,2025-04-19 06:23:00,
P9000002,LIGHT,OFF,2025-04-19 07:13:00,
P9000001,LIGHT,ON,2025-04-19 10:03:00,
P9000001,LIGHT,OFF,2025-04-19 10:26:00,
P9000002,AC,ON,2025-04-19 17:31:00,
P9000002,LIGHT,ON,2025-04-19 17:36:00,
P9000001,LIGHT,ON,2025-04-19 18:59:00,
P9000001,AC,ON,2025-04-19 19:14:00,
P9000002,AC,OFF,2025-04-19 19:24:00,
P9000001,AC,OFF,2025-04-19 20:59:00,
P9000002,LIGHT,OFF,2025-04-19 22:35:00,
P9000001,LIGHT,OFF,2025-04-20 01:01:00,
P9000002,LIGHT,ON,2025-04-20 06:38:00,
P9000002,LIGHT,OFF,2025-04-20 07:02:00,
P9000001,LIGHT,ON,2025-04-20 09:53:00,
P9000001,LIGHT,OFF,2025-04-20 10:36:00,
P9000002,LIGHT,ON,2025-04-20 17:33:00,
P9000002,AC,ON,2025-04-20 17:42:00,
P9000001,AC,ON,2025-04-20 19:06:00,
P9000001,LIGHT,ON,2025-04-20 19:07:00,
P9000002,AC,OFF,2025-04-20 19:39:00,
P9000001,AC,OFF,2025-04-20 20:53:00,
P9000002,LIGHT,OFF,2025-04-20 22:39:00,
P9000001,LIGHT,OFF,2025-04-21 00:58:00,
P9000002,LIGHT,ON,2025-04-21 06:28:00,
P9000002,LIGHT,OFF,2025-04-21 07:04:00,
P9000001,LIGHT,ON,2025-04-21 10:07:00,
P9000001,LIGHT,OFF,2025-04-21 10:25:00,
P9000002,LIGHT,ON,2025-04-21 17:30:00,
P9000002,AC,ON,2025-04-21 17:36:00,
P9000001,AC,ON,2025-04-21 19:03:00,
P9000001,LIGHT,ON,2025-04-21 19:09:00,
P9000002,AC,OFF,2025-04-21 19:20:00,
P9000001,AC,OFF,2025-04-21 20:50:00,
P9000002,LIGHT,OFF,2025-04-21 22:25:00,
P9000001,LIGHT,OFF,2025-04-22 00:55:00,
P9000002,LIGHT,ON,2025-04-22 06:22:00,
P9000002,LIGHT,OFF,2025-04-22 07:11:00,
P9000001,LIGHT,ON,2025-04-22 10:08:00,
P9000001,LIGHT,OFF,2025-04-22 10:37:00,
P9000002,LIGHT,ON,2025-04-22 17:26:00,
P9000002,AC,ON,2025-04-22 17:37:00,
P9000001,LIGHT,ON,2025-04-22 18:52:00,
P9000001,AC,ON,2025-04-22 18:59:00,
P9000002,AC,OFF,2025-04-22 19:33:00,
P9000001,AC,OFF,2025-04-22 21:10:00,
P9000002,LIGHT,OFF,2025-04-22 22:34:00,
P9000001,LIGHT,OFF,2025-04-23 00:50:00,
P9000002,LIGHT,ON,2025-04-23 06:21:00,
P9000002,LIGHT,OFF,2025-04-23 06:59:00,
P9000001,LIGHT,ON,2025-04-23 10:01:00,
P9000001,LIGHT,OFF,2025-04-23 10:34:00,
P9000002,LIGHT,ON,2025-04-23 17:25:00,
P9000002,AC,ON,2025-04-23 17:44:00,
P9000001,LIGHT,ON,2025-04-23 19:00:00,
P9000001,AC,ON,2025-04-23 19:13:00,
P9000002,AC,OFF,2025-04-23 19:21:00,
P9000001,AC,OFF,2025-04-23 21:09:00,
P9000002,LIGHT,OFF,2025-04-23 22:22:00,
P9000001,LIGHT,OFF,2025-04-24 00:52:00,
P9000002,LIGHT,ON,2025-04-24 06:26:00,
P9000002,LIGHT,OFF,2025-04-24 07:11:00,
P9000001,LIGHT,ON,2025-04-24 10:03:00,
P9000001,LIGHT,OFF,2025-04-24 10:40:00,
P9000002,LIGHT,ON,2025-04-24 17:23:00,
P9000002,AC,ON,2025-04-24 17:36:00,
P9000001,LIGHT,ON,2025-04-24 19:09:00,
P9000001,AC,ON,2025-04-24 19:09:00,
P9000002,AC,OFF,2025-04-24 19:33:00,
P9000001,AC,OFF,2025-04-24 21:03:00,
P9000002,LIGHT,OFF,2025-04-24 22:23:00,
P9000001,LIGHT,OFF,2025-04-25 00:58:00,
P9000002,LIGHT,ON,2025-04-25 06:32:00,
P9000002,LIGHT,OFF,2025-04-25 07:14:00,
P9000001,LIGHT,ON,2025-04-25 10:08:00,
P9000001,LIGHT,OFF,2025-04-25 10:40:00,
P9000002,LIGHT,ON,2025-04-25 17:21:00,
P9000002,AC,ON,2025-04-25 17:25:00,
P9000001,AC,ON,2025-04-25 19:04:00,
P9000001,LIGHT,ON,2025-04-25 19:06:00,
P9000002,AC,OFF,2025-04-25 19:26:00,
P9000001,AC,OFF,2025-04-25 20:51:00,
P9000002,LIGHT,OFF,2025-04-25 22:29:00,
P9000001,LIGHT,OFF,2025-04-26 00:57:00,
P9000002,LIGHT,ON,2025-04-26 06:35:00,
P9000002,LIGHT,OFF,2025-04-26 07:08:00,
P9000001,LIGHT,ON,2025-04-26 09:54:00,
P9000001,LIGHT,OFF,2025-04-26 10:33:00,
P9000002,LIGHT,ON,2025-04-26 17:25:00,
P9000002,AC,ON,2025-04-26 17:29:00,
P9000001,LIGHT,ON,2025-04-26 18:59:00,
P9000001,AC,ON,2025-04-26 19:05:00,
P9000002,AC,OFF,2025-04-26 19:32:00,
P9000001,AC,OFF,2025-04-26 20:53:00,
P9000002,LIGHT,OFF,2025-04-26 22:37:00,
P9000001,LIGHT,OFF,2025-04-27 00:50:00,
P9000002,LIGHT,ON,2025-04-27 06:33:00,
P9000002,LIGHT,OFF,2025-04-27 06:55:00,
P9000001,LIGHT,ON,2025-04-27 10:06:00,
P9000001,LIGHT,OFF,2025-04-27 10:42:00,
P9000002,AC,ON,2025-04-27 17:27:00,
P9000002,LIGHT,ON,2025-04-27 17:34:00,
P9000001,AC,ON,2025-04-27 18:57:00,
P9000001,LIGHT,ON,2025-04-27 19:01:00,
P9000002,AC,OFF,2025-04-27 19:30:00,
P9000001,AC,OFF,2025-04-27 21:02:00,
P9000002,LIGHT,OFF,2025-04-27 22:38:00,
P9000001,LIGHT,OFF,2025-04-28 00:51:00,
P9000002,LIGHT,ON,2025-04-28 06:20:00,
P9000002,LIGHT,OFF,2025-04-28 07:05:00,
P9000001,LIGHT,ON,2025-04-28 10:02:00,
P9000001,LIGHT,OFF,2025-04-28 10:45:00,
P9000002,LIGHT,ON,2025-04-28 17:25:00,
P9000002,AC,ON,2025-04-28 17:44:00,
P9000001,LIGHT,ON,2025-04-28 19:03:00,
P9000001,AC,ON,2025-04-28 19:04:00,
P9000002,AC,OFF,2025-04-28 19:34:00,
P9000001,AC,OFF,2025-04-28 20:53:00,
P9000002,LIGHT,OFF,2025-04-28 22:31:00,
P9000001,LIGHT,OFF,2025-04-29 01:02:00,
P9000002,LIGHT,ON,2025-04-29 06:22:00,
P9000002,LIGHT,OFF,2025-04-29 07:07:00,
P9000001,LIGHT,ON,2025-04-29 09:53:00,
P9000001,LIGHT,OFF,2025-04-29 10:32:00,
P9000002,LIGHT,ON,2025-04-29 17:29:00,
P9000002,AC,ON,2025-04-29 17:35:00,
P9000001,LIGHT,ON,2025-04-29 19:03:00,
P9000001,AC,ON,2025-04-29 19:13:00,
P9000002,AC,OFF,2025-04-29 19:27:00,
P9000001,AC,OFF,2025-04-29 21:02:00,
P9000002,LIGHT,OFF,2025-04-29 22:30:00,
P9000001,LIGHT,OFF,2025-04-30 01:06:00,
P9000002,LIGHT,ON,2025-04-30 06:26:00,
P9000002,LIGHT,OFF,2025-04-30 07:06:00,
P9000001,LIGHT,ON,2025-04-30 09:52:00,
P9000001,LIGHT,OFF,2025-04-30 10:41:00,
P9000002,LIGHT,ON,2025-04-30 17:31:00,
P9000002,AC,ON,2025-04-30 17:45:00,
P9000001,AC,ON,2025-04-30 18:58:00,
P9000001,LIGHT,ON,2025-04-30 19:10:00,
P9000002,AC,OFF,2025-04-30 19:24:00,
P9000001,AC,OFF,2025-04-30 21:06:00,
P9000002,LIGHT,OFF,2025-04-30 22:27:00,
P9000001,LIGHT,OFF,2025-05-01 01:06:00,
P9000002,LIGHT,ON,2025-05-01 06:22:00,
P9000002,LIGHT,OFF,2025-05-01 07:00:00,
P9000001,LIGHT,ON,2025-05-01 09:58:00,
P9000001,LIGHT,OFF,2025-05-01 10:31:00,
P9000002,LIGHT,ON,2025-05-01 17:40:00,
P9000002,AC,ON,2025-05-01 17:40:00,
P9000001,LIGHT,ON,2025-05-01 18:55:00,
P9000001,AC,ON,2025-05-01 19:14:00,
P9000002,AC,OFF,2025-05-01 19:34:00,
P9000001,AC,OFF,2025-05-01 20:54:00,
P9000002,LIGHT,OFF,2025-05-01 22:38:00,
P9000001,LIGHT,OFF,2025-05-02 01:10:00,
P9000002,LIGHT,ON,2025-05-02 06:40:00,
P9000002,LIGHT,OFF,2025-05-02 07:05:00,
P9000001,LIGHT,ON,2025-05-02 10:04:00,
P9000001,LIGHT,OFF,2025-05-02 10:43:00,
P9000002,LIGHT,ON,2025-05-02 17:24:00,
P9000002,AC,ON,2025-05-02 17:39:00,
P9000001,LIGHT,ON,2025-05-02 19:10:00,
P9000001,AC,ON,2025-05-02 19:15:00,
P9000002,AC,OFF,2025-05-02 19:22:00,
P9000001,AC,OFF,2025-05-02 21:09:00,
P9000002,LIGHT,OFF,2025-05-02 22:35:00,
P9000001,LIGHT,OFF,2025-05-03 01:00:00,
P9000002,LIGHT,ON,2025-05-03 06:22:00,
P9000002,LIGHT,OFF,2025-05-03 07:04:00,
P9000001,LIGHT,ON,2025-05-03 09:59:00,
P9000001,LIGHT,OFF,2025-05-03 10:33:00,
P9000002,LIGHT,ON,2025-05-03 17:34:00,
P9000002,AC,ON,2025-05-03 17:39:00,
P9000001,AC,ON,2025-05-03 18:56:00,
P9000001,LIGHT,ON,2025-05-03 19:08:00,
P9000002,AC,OFF,2025-05-03 19:21:00,
P9000001,AC,OFF,2025-05-03 21:01:00,
P9000002,LIGHT,OFF,2025-05-03 22:21:00,
P9000001,LIGHT,OFF,2025-05-04 01:06:00,
P9000002,LIGHT,ON,2025-05-04 06:36:00,
P9000002,LIGHT,OFF,2025-05-04 07:07:00,
